,obj_value
0,-2.384185791015625e-06
1,0.0010828971862792969
2,0.0020208358764648438
3,0.0034461021423339844
4,0.0052356719970703125
5,0.006878376007080078
6,0.0055999755859375
7,0.0062732696533203125
8,0.006922245025634766
9,0.007362842559814453
10,0.006984233856201172
11,0.00906229019165039
12,0.008786201477050781
13,0.007523059844970703
14,0.010791301727294922
15,0.008750438690185547
16,0.007279396057128906
17,0.0064373016357421875
18,0.006176471710205078
19,0.006144523620605469
20,0.008010387420654297
21,0.010779380798339844
22,0.011348247528076172
23,0.015882492065429688
24,0.01613903045654297
25,0.017365455627441406
26,0.016501903533935547
27,0.015958786010742188
28,0.017066478729248047
29,0.01673412322998047
30,0.017896175384521484
31,0.019878387451171875
32,0.018407821655273438
33,0.019570350646972656
34,0.018325328826904297
35,0.017056941986083984
36,0.015975475311279297
37,0.015516281127929688
38,0.014605998992919922
39,0.013005256652832031
40,0.01280975341796875
41,0.01345205307006836
42,0.011775970458984375
43,0.016817092895507812
44,0.018831253051757812
45,0.018804073333740234
46,0.01922464370727539
47,0.019809722900390625
48,0.01890277862548828
49,0.016628742218017578
50,0.015974998474121094
51,0.013073444366455078
52,0.012568950653076172
53,0.011888980865478516
54,0.009548664093017578
55,0.006856441497802734
56,0.008213520050048828
57,0.008337020874023438
58,0.010250568389892578
59,0.012331962585449219
60,0.012063980102539062
61,0.009120941162109375
62,0.00845956802368164
63,0.007752418518066406
64,0.009601593017578125
65,0.01180267333984375
66,0.012568473815917969
67,0.01143026351928711
68,0.010614395141601562
69,0.010351181030273438
70,0.008135318756103516
71,0.007123470306396484
72,0.009056568145751953
73,0.012425422668457031
74,0.0114288330078125
75,0.010943412780761719
76,0.011011600494384766
77,0.008580207824707031
78,0.012186527252197266
79,0.006721019744873047
80,0.008304119110107422
81,0.007305145263671875
82,0.006587028503417969
83,0.008358478546142578
84,0.00842428207397461
85,0.008778572082519531
86,0.010413169860839844
87,0.009572029113769531
88,0.010457038879394531
89,0.010541439056396484
90,0.010770797729492188
91,0.01180267333984375
92,0.009708881378173828
93,0.006805419921875
94,0.007416725158691406
95,0.006937503814697266
96,0.007441043853759766
97,0.008461475372314453
98,0.0074062347412109375
99,0.011284828186035156
100,0.011234283447265625
101,0.00921630859375
102,0.008444786071777344
103,0.009890079498291016
